Time (s),USB Avg Power (mW)
858.1604,1848.0001
858.1624,1886.4
858.1644,1845.6001
858.1664,1884.0001
858.1684,1843.2001
858.1704,1886.4
858.1724,1838.4
858.1744,1886.4
858.1764,1838.4
858.1784,1884.0001
858.1804,1845.6001
858.1824,1884.0001
858.1844,1857.6001
858.1864,1886.4
858.1884,1864.8
858.1904,1881.6001
858.1924,1884.0001
858.1944,1860.0001
858.1964,1886.4
858.1984,1848.0001
858.2004,1886.4
858.2024,1845.6001
858.2044,1886.4
858.2064,1843.2001
858.2084,1886.4
858.2104,1840.8
858.2124,1884.0001
858.2144,1840.8
858.2164,1886.4
858.2184,1840.8
858.2204,1888.8
858.2224,1852.8
858.2244,1884.0001
858.2264,1862.4
858.2284,1884.0001
858.2304,1876.8
858.2324,1872.0001
858.2344,1884.0001
858.2364,1848.0001
858.2384,1886.4
858.2404,1845.6001
858.2424,1886.4
858.2444,1845.6001
858.2464,1886.4
858.2484,1843.2001
858.2504,1886.4
858.2524,1838.4
858.2544,1920.0001
858.2564,1838.4
858.2584,1886.4
858.2604,1843.2001
858.2624,1884.0001
858.2644,1848.0001
858.2664,1888.8
858.2684,1860.0001
858.2704,1886.4
858.2724,1864.8
858.2744,1881.6001
858.2764,1888.8
858.2784,1857.6001
858.2804,1884.0001
858.2824,1850.4
858.2844,1886.4
858.2864,1848.0001
858.2884,1884.0001
858.2904,1843.2001
858.2924,1886.4
858.2944,1840.8
858.2964,1886.4
858.2984,1838.4
858.3004,1886.4
858.3024,1840.8
858.3044,1896.0001
858.3064,1852.8
858.3084,1886.4
858.3104,1862.4
858.3124,1884.0001
858.3144,1879.2001
858.3164,1869.6001
858.3184,1886.4
858.3204,1848.0001
858.3224,1886.4
858.3244,1848.0001
858.3264,1886.4
858.3284,1843.2001
858.3304,1886.4
858.3324,1840.8
858.3344,1886.4
858.3364,1838.4
858.3384,1886.4
858.3404,1840.8
858.3424,1884.0001
858.3444,1850.4
858.3464,1886.4
858.3484,1860.0001
858.3504,1886.4
858.3524,1872.0001
858.3544,1924.8
858.3564,1886.4
858.3584,1852.8
858.3604,1884.0001
858.3624,1848.0001
858.3644,1886.4
858.3664,1848.0001
858.3684,1886.4
858.3704,1845.6001
858.3724,1886.4
858.3744,1838.4
858.3764,1886.4
858.3784,1838.4
858.3804,1884.0001
858.3824,1843.2001
858.3844,1886.4
858.3864,1860.0001
858.3884,1886.4
858.3904,1862.4
858.3924,1879.2001
858.3944,1886.4
858.3964,1857.6001
858.3984,1884.0001
858.4004,1848.0001
858.4024,1884.0001
858.4044,1869.6001
858.4064,1888.8
858.4084,1845.6001
858.4104,1886.4
858.4124,1838.4
858.4144,1888.8
858.4164,1840.8
858.4184,1886.4
858.4204,1843.2001
858.4224,1886.4
858.4244,1840.8
858.4264,1876.8
858.4284,1850.4
858.4304,1874.4
858.4324,1867.2001
858.4344,1860.0001
858.4364,1874.4
858.4384,1838.4
858.4404,1874.4
858.4424,1833.6001
858.4444,1872.0001
858.4464,1836.0001
858.4484,1874.4
858.4504,1828.8
858.4524,1872.0001
858.4544,1852.8
858.4564,1874.4
858.4584,1828.8
858.4604,1874.4
858.4624,1838.4
858.4644,1874.4
858.4664,1852.8
858.4684,1872.0001
858.4704,1862.4
858.4724,1867.2001
858.4744,1874.4
858.4764,1840.8
858.4784,1874.4
858.4804,1836.0001
858.4824,1874.4
858.4844,1836.0001
858.4864,1874.4
858.4884,1831.2001
858.4904,1874.4
858.4924,1826.4
858.4944,1874.4
858.4964,1828.8
858.4984,1874.4
858.5004,1831.2001
858.5024,1872.0001
858.5044,1857.6001
858.5064,1886.4
858.5084,1862.4
858.5104,1881.6001
858.5124,1884.0001
858.5144,1862.4
858.5164,1886.4
858.5184,1848.0001
858.5204,1884.0001
858.5224,1845.6001
858.5244,1884.0001
858.5264,1845.6001
858.5284,1886.4
858.5304,1843.2001
858.5324,1886.4
858.5344,1838.4
858.5364,1886.4
858.5384,1840.8
858.5404,1886.4
858.5424,1848.0001
858.5444,1886.4
858.5464,1862.4
858.5484,1884.0001
858.5504,1872.0001
858.5524,1874.4
858.5544,1886.4
858.5564,1850.4
858.5584,1884.0001
858.5604,1845.6001
858.5624,1886.4
858.5644,1872.0001
858.5664,1874.4
858.5684,1867.2001
858.5704,1908.0001
858.5724,1867.2001
858.5744,1910.4
858.5764,1862.4
858.5784,1910.4
858.5804,1864.8
858.5824,1908.0001
858.5844,1836.0001
858.5864,1910.4
858.5884,1881.6001
858.5904,1908.0001
858.5924,1888.8
858.5944,1903.2001
858.5964,1910.4
858.5984,1881.6001
858.6004,1910.4
858.6024,1840.8
858.6044,1910.4
858.6064,1869.6001
858.6084,1910.4
858.6104,1869.6001
858.6124,1910.4
858.6144,1864.8
858.6164,1908.0001
858.6184,1862.4
858.6204,1879.2001
858.6224,1867.2001
858.6244,1910.4
858.6264,1876.8
858.6284,1908.0001
858.6304,1886.4
858.6324,1951.2001
858.6344,1903.2001
858.6364,1896.0001
858.6384,1876.8
858.6404,1872.0001
858.6424,1908.0001
858.6444,1872.0001
858.6464,1910.4
858.6484,1867.2001
858.6504,1910.4
858.6524,1867.2001
858.6544,1910.4
858.6564,1833.6001
858.6584,1908.0001
858.6604,1862.4
858.6624,1910.4
858.6644,1869.6001
858.6664,1910.4
858.6684,1884.0001
858.6704,1910.4
858.6724,1888.8
858.6744,1872.0001
858.6764,1910.4
858.6784,1879.2001
858.6804,1908.0001
858.6824,1872.0001
858.6844,1910.4
858.6864,1872.0001
858.6884,1908.0001
858.6904,1864.8
858.6924,1876.8
858.6944,1862.4
858.6964,1908.0001
858.6984,1860.0001
858.7004,1908.0001
858.7024,1864.8
858.7044,1910.4
858.7064,1879.2001
858.7084,1910.4
858.7104,1852.8
858.7124,1910.4
858.7144,1903.2001
858.7164,1891.2001
858.7184,1908.0001
858.7204,1874.4
858.7224,1905.6001
858.7244,1869.6001
858.7264,1910.4
858.7284,1838.4
858.7304,1908.0001
858.7324,1864.8
858.7344,1912.8
858.7364,1862.4
858.7384,1908.0001
858.7404,1860.0001
858.7424,1934.4
858.7444,1872.0001
858.7464,1874.4
858.7484,1888.8
858.7504,1908.0001
858.7524,1893.6001
858.7544,1900.8
858.7564,1951.2001
858.7584,1876.8
858.7604,1908.0001
858.7624,1872.0001
858.7644,1874.4
858.7664,1869.6001
858.7684,1908.0001
858.7704,1867.2001
858.7724,1908.0001
858.7744,1862.4
858.7764,1910.4
858.7784,1860.0001
858.7804,1905.6001
858.7824,1833.6001
858.7844,1910.4
858.7864,1879.2001
858.7884,1908.0001
858.7904,1886.4
858.7924,1867.2001
858.7944,1864.8
858.7964,1867.2001
858.7984,1864.8
858.8004,1831.2001
858.8024,1864.8
858.8044,1864.8
858.8064,1893.6001
858.8084,1864.8
858.8104,1867.2001
858.8124,1867.2001
858.8144,1864.8
858.8164,1864.8
858.8184,1833.6001
858.8204,1862.4
858.8224,1867.2001
858.8244,1864.8
858.8264,1864.8
858.8284,1864.8
858.8304,1862.4
858.8324,1864.8
858.8344,1864.8
858.8364,1833.6001
858.8384,1864.8
858.8404,1864.8
858.8424,1864.8
858.8444,1864.8
858.8464,1867.2001
858.8484,1864.8
858.8504,1862.4
858.8524,1864.8
858.8544,1833.6001
858.8564,1896.0001
858.8584,1864.8
858.8604,1864.8
858.8624,1864.8
858.8644,1852.8
858.8664,1850.4
858.8684,1850.4
858.8704,1855.2001
858.8724,1852.8
858.8744,1852.8
858.8764,1852.8
858.8784,1852.8
858.8804,1852.8
858.8824,1872.0001
858.8844,1852.8
858.8864,1850.4
858.8884,1852.8
858.8904,1855.2001
858.8924,1852.8
858.8944,1852.8
858.8964,1852.8
858.8984,1852.8
858.9004,1852.8
858.9024,1852.8
858.9044,1850.4
858.9064,1850.4
858.9084,1852.8
858.9104,1852.8
858.9124,1852.8
858.9144,1852.8
858.9164,1852.8
858.9184,1850.4
858.9204,1852.8
858.9224,1852.8
858.9244,1852.8
858.9264,1852.8
858.9284,1852.8
858.9304,1852.8
858.9324,1852.8
858.9344,1850.4
858.9364,1850.4
858.9384,1852.8
858.9404,1852.8
858.9424,1872.0001
858.9444,1852.8
858.9464,1852.8
858.9484,1852.8
858.9504,1855.2001
858.9524,1852.8
858.9544,1852.8
858.9564,1848.0001
858.9584,1852.8
858.9604,1852.8
858.9624,1852.8
858.9644,1852.8
858.9664,1852.8
858.9684,1852.8
858.9704,1852.8
858.9724,1852.8
858.9744,1852.8
858.9764,1852.8
858.9784,1852.8
858.9804,1852.8
858.9824,1852.8
858.9844,1852.8
858.9864,1850.4
858.9884,1855.2001
858.9904,1852.8
858.9924,1852.8
858.9944,1850.4
858.9964,1850.4
858.9984,1852.8
859.0004,1852.8
859.0024,1855.2001
859.0044,1850.4
859.0064,1852.8
859.0084,1852.8
859.0104,1852.8
859.0124,1852.8
859.0144,1852.8
859.0164,1852.8
859.0184,1852.8
859.0204,1855.2001
859.0224,1852.8
859.0244,1852.8
859.0264,1852.8
859.0284,1852.8
859.0304,1852.8
859.0324,1852.8
859.0344,1852.8
859.0364,1852.8
859.0384,1852.8
859.0404,1852.8
859.0424,1852.8
859.0444,1852.8
859.0464,1852.8
859.0484,1852.8
859.0504,1852.8
859.0524,1852.8
859.0544,1852.8
859.0564,1852.8
859.0584,1855.2001
859.0604,1852.8
859.0624,1855.2001
859.0644,1852.8
859.0664,1852.8
859.0684,1852.8
859.0704,1852.8
859.0724,1852.8
859.0744,1852.8
859.0764,1850.4
859.0784,1850.4
859.0804,1852.8
859.0824,1852.8
859.0844,1850.4
859.0864,1850.4
859.0884,1855.2001
859.0904,1850.4
859.0924,1852.8
859.0944,1850.4
859.0964,1850.4
859.0984,1850.4
859.1004,1850.4
859.1024,1852.8
859.1044,1850.4
859.1064,1850.4
859.1084,1855.2001
859.1104,1850.4
859.1124,1852.8
859.1144,1852.8
859.1164,1850.4
859.1184,1852.8
859.1204,1852.8
859.1224,1855.2001
859.1244,1852.8
859.1264,1850.4
859.1284,1852.8
859.1304,1852.8
859.1324,2030.4
859.1344,1852.8
859.1364,1852.8
859.1384,1857.6001
859.1404,1850.4
859.1424,1879.2001
859.1444,1850.4
859.1464,1855.2001
859.1484,1850.4
859.1504,1855.2001
859.1524,1852.8
859.1544,1852.8
859.1564,1850.4
859.1584,1896.0001
859.1604,1852.8
859.1624,1852.8
859.1644,1843.2001
859.1664,1845.6001
859.1684,1845.6001
859.1704,1843.2001
859.1724,1843.2001
859.1744,1845.6001
859.1764,1845.6001
859.1784,1843.2001
859.1804,1843.2001
859.1824,1845.6001
859.1844,1843.2001
859.1864,1845.6001
859.1884,1845.6001
859.1904,1845.6001
859.1924,1845.6001
859.1944,1845.6001
859.1964,1843.2001
859.1984,1848.0001
859.2004,1845.6001
859.2024,1845.6001
859.2044,1843.2001
859.2064,1845.6001
859.2084,1879.2001
859.2104,1845.6001
859.2124,1843.2001
859.2144,1843.2001
859.2164,1843.2001
859.2184,1845.6001
859.2204,1845.6001
859.2224,1845.6001
859.2244,1843.2001
859.2264,1845.6001
859.2284,1845.6001
859.2304,1845.6001
859.2324,1843.2001
859.2344,1845.6001
859.2364,1845.6001
859.2384,1845.6001
859.2404,1845.6001
859.2424,1845.6001
859.2444,1845.6001
859.2464,1845.6001
859.2484,1848.0001
859.2504,1845.6001
859.2524,1845.6001
859.2544,1843.2001
859.2564,1845.6001
859.2584,1891.2001
859.2604,1845.6001
859.2624,1845.6001
859.2644,1843.2001
859.2664,1845.6001
859.2684,1845.6001
859.2704,1843.2001
859.2724,1843.2001
859.2744,1845.6001
859.2764,1843.2001
859.2784,1845.6001
859.2804,1845.6001
859.2824,1845.6001
859.2844,1843.2001
859.2864,1845.6001
859.2884,1848.0001
859.2904,1843.2001
859.2924,1845.6001
859.2944,1843.2001
859.2964,1843.2001
859.2984,1845.6001
859.3004,1845.6001
859.3024,1845.6001
859.3044,1843.2001
859.3064,1843.2001
859.3084,1845.6001
859.3104,1845.6001
859.3124,1843.2001
859.3144,1843.2001
859.3164,1843.2001
859.3184,1845.6001
859.3204,1843.2001
859.3224,1845.6001
859.3244,1843.2001
859.3264,1845.6001
859.3284,1845.6001
859.3304,1843.2001
859.3324,1843.2001
859.3344,1843.2001
859.3364,1845.6001
859.3384,1848.0001
859.3404,1843.2001
859.3424,1855.2001
859.3444,1843.2001
859.3464,1843.2001
859.3484,1845.6001
859.3504,1843.2001
859.3524,1843.2001
859.3544,1845.6001
859.3564,1843.2001
859.3584,1845.6001
859.3604,1845.6001
859.3624,1843.2001
859.3644,1843.2001
859.3664,1845.6001
859.3684,1845.6001
859.3704,1843.2001
859.3724,1843.2001
859.3744,1843.2001
859.3764,1843.2001
859.3784,1845.6001
859.3804,1845.6001
859.3824,1850.4
859.3844,1843.2001
859.3864,1843.2001
859.3884,1845.6001
859.3904,1843.2001
859.3924,1845.6001
859.3944,1843.2001
859.3964,1843.2001
859.3984,1845.6001
859.4004,1843.2001
859.4024,1843.2001
859.4044,1843.2001
859.4064,1845.6001
859.4084,1845.6001
859.4104,1845.6001
859.4124,1843.2001
859.4144,1843.2001
859.4164,1843.2001
859.4184,1845.6001
859.4204,1845.6001
859.4224,1845.6001
859.4244,1843.2001
859.4264,1845.6001
859.4284,1845.6001
859.4304,1843.2001
859.4324,1843.2001
859.4344,1843.2001
859.4364,1845.6001
859.4384,1845.6001
859.4404,1843.2001
859.4424,1845.6001
859.4444,1845.6001
859.4464,1843.2001
859.4484,1845.6001
859.4504,1843.2001
859.4524,1843.2001
859.4544,1845.6001
859.4564,1845.6001
859.4584,1845.6001
859.4604,1845.6001
859.4624,1843.2001
859.4644,1843.2001
859.4664,1843.2001
859.4684,1843.2001
859.4704,1843.2001
859.4724,1840.8
859.4744,1843.2001
859.4764,1843.2001
859.4784,1840.8
859.4804,1843.2001
859.4824,1840.8
859.4844,1843.2001
859.4864,1843.2001
859.4884,1845.6001
859.4904,1840.8
859.4924,1843.2001
859.4944,1843.2001
859.4964,1843.2001
859.4984,1843.2001
859.5004,1843.2001
859.5024,1843.2001
859.5044,1843.2001
859.5064,1843.2001
859.5084,1843.2001
859.5104,1843.2001
859.5124,1840.8
859.5144,1845.6001
859.5164,1843.2001
859.5184,1840.8
859.5204,1843.2001
859.5224,1840.8
859.5244,1843.2001
859.5264,1843.2001
859.5284,1840.8
859.5304,1840.8
859.5324,1840.8
859.5344,1843.2001
859.5364,1843.2001
859.5384,1845.6001
859.5404,1840.8
859.5424,1845.6001
859.5444,1843.2001
859.5464,1843.2001
859.5484,1843.2001
859.5504,1840.8
859.5524,1840.8
859.5544,1843.2001
859.5564,1843.2001
859.5584,1840.8
859.5604,1862.4
859.5624,1848.0001
859.5644,1845.6001
859.5664,1843.2001
859.5684,1843.2001
859.5704,1843.2001
859.5724,1843.2001
859.5744,1843.2001
859.5764,1843.2001
859.5784,1840.8
859.5804,1843.2001
859.5824,1840.8
859.5844,1843.2001
859.5864,1843.2001
859.5884,1845.6001
859.5904,1840.8
859.5924,1840.8
859.5944,1843.2001
859.5964,1843.2001
859.5984,1843.2001
859.6004,1840.8
859.6024,1843.2001
859.6044,1843.2001
859.6064,1843.2001
859.6084,1843.2001
859.6104,1867.2001
859.6124,1840.8
859.6144,1845.6001
859.6164,1843.2001
859.6184,1843.2001
859.6204,1843.2001
859.6224,1840.8
859.6244,1843.2001
859.6264,1843.2001
859.6284,1840.8
859.6304,1840.8
859.6324,1843.2001
859.6344,1843.2001
859.6364,1840.8
859.6384,1843.2001
859.6404,1840.8
859.6424,1840.8
859.6444,1843.2001
859.6464,1845.6001
859.6484,1840.8
859.6504,1843.2001
859.6524,1840.8
859.6544,1843.2001
859.6564,1845.6001
859.6584,1840.8
859.6604,1891.2001
859.6624,1843.2001
859.6644,1845.6001
859.6664,1843.2001
859.6684,1840.8
859.6704,1843.2001
859.6724,1840.8
859.6744,1843.2001
859.6764,1840.8
859.6784,1840.8
859.6804,1840.8
859.6824,1843.2001
859.6844,1843.2001
859.6864,1843.2001
859.6884,1843.2001
859.6904,1840.8
859.6924,1840.8
859.6944,1843.2001
859.6964,1840.8
859.6984,1843.2001
859.7004,1840.8
859.7024,1840.8
859.7044,1843.2001
859.7064,1843.2001
859.7084,1843.2001
859.7104,1845.6001
859.7124,1843.2001
859.7144,1843.2001
859.7164,1843.2001
859.7184,1840.8
859.7204,1840.8
859.7224,1840.8
859.7244,1843.2001
859.7264,1840.8
859.7284,1840.8
859.7304,1840.8
859.7324,1840.8
859.7344,1840.8
859.7364,1843.2001
859.7384,1840.8
859.7404,1840.8
859.7424,1843.2001
859.7444,1840.8
859.7464,1840.8
859.7484,1840.8
859.7504,1840.8
859.7524,1843.2001
859.7544,1843.2001
859.7564,1843.2001
859.7584,1840.8
859.7604,1848.0001
859.7624,1840.8
859.7644,1843.2001
859.7664,1843.2001
859.7684,1840.8
859.7704,1840.8
859.7724,1843.2001
859.7744,1843.2001
859.7764,1840.8
859.7784,1840.8
859.7804,1840.8
859.7824,1843.2001
859.7844,1843.2001
859.7864,1843.2001
859.7884,1845.6001
859.7904,1840.8
859.7924,1843.2001
859.7944,1840.8
859.7964,1843.2001
859.7984,1840.8
859.8004,1843.2001
859.8024,1843.2001
859.8044,1840.8
859.8064,1843.2001
859.8084,1840.8
859.8104,1843.2001
859.8124,1843.2001
859.8144,1840.8
859.8164,1843.2001
859.8184,1843.2001
859.8204,1840.8
859.8224,1843.2001
859.8244,1843.2001
859.8264,1843.2001
859.8284,1840.8
859.8304,1843.2001
859.8324,1843.2001
859.8344,1843.2001
859.8364,1843.2001
859.8384,1840.8
859.8404,1840.8
859.8424,1843.2001
859.8444,1843.2001
859.8464,1843.2001
859.8484,1840.8
859.8504,1843.2001
859.8524,1843.2001
859.8544,1843.2001
859.8564,1843.2001
859.8584,1843.2001
859.8604,1843.2001
859.8624,1843.2001
859.8644,1843.2001
859.8664,1843.2001
859.8684,1843.2001
859.8704,1843.2001
859.8724,1843.2001
859.8744,1840.8
859.8764,1843.2001
859.8784,1843.2001
859.8804,1843.2001
859.8824,1843.2001
859.8844,1843.2001
859.8864,1843.2001
859.8884,1843.2001
859.8904,1840.8
859.8924,1843.2001
859.8944,1843.2001
859.8964,1840.8
859.8984,1843.2001
859.9004,1843.2001
859.9024,1843.2001
859.9044,1843.2001
859.9064,1843.2001
859.9084,1843.2001
859.9104,1840.8
859.9124,1843.2001
859.9144,1845.6001
859.9164,1840.8
859.9184,1840.8
859.9204,1843.2001
859.9224,1843.2001
859.9244,1840.8
859.9264,1840.8
859.9284,1840.8
859.9304,1840.8
859.9324,1843.2001
859.9344,1843.2001
859.9364,1840.8
859.9384,1843.2001
859.9404,1843.2001
859.9424,1843.2001
859.9444,1843.2001
859.9464,1843.2001
859.9484,1840.8
859.9504,1843.2001
859.9524,1843.2001
859.9544,1845.6001
859.9564,1843.2001
859.9584,1840.8
859.9604,1840.8
859.9624,1855.2001
859.9644,1843.2001
859.9664,1843.2001
859.9684,1843.2001
859.9704,1840.8
859.9724,1845.6001
859.9744,1840.8
859.9764,1843.2001
859.9784,1867.2001
859.9804,1843.2001
859.9824,1843.2001
859.9844,1843.2001
859.9864,1843.2001
859.9884,1843.2001
859.9904,1840.8
859.9924,1843.2001
859.9944,1843.2001
859.9964,1843.2001
859.9984,1843.2001
860.0004,1840.8
860.0024,1843.2001
860.0044,1843.2001
860.0064,1843.2001
860.0084,1840.8
860.0104,1843.2001
860.0124,1855.2001
860.0144,1843.2001
860.0164,1840.8
860.0184,1840.8
860.0204,1840.8
860.0224,1845.6001
860.0244,1840.8
860.0264,1843.2001
860.0284,1840.8
860.0304,1843.2001
860.0324,1843.2001
860.0344,1843.2001
860.0364,1843.2001
860.0384,1840.8
860.0404,1838.4
860.0424,1843.2001
860.0444,1843.2001
860.0464,1840.8
860.0484,1843.2001
860.0504,1840.8
860.0524,1843.2001
860.0544,1843.2001
860.0564,1840.8
860.0584,1840.8
860.0604,1843.2001
860.0624,1893.6001
860.0644,1828.8
860.0664,1860.0001
860.0684,1860.0001
860.0704,1862.4
860.0724,1862.4
860.0744,1860.0001
860.0764,1860.0001
860.0784,1860.0001
860.0804,1860.0001
860.0824,1831.2001
860.0844,1860.0001
860.0864,1860.0001
860.0884,1860.0001
860.0904,1862.4
860.0924,1864.8
860.0944,1860.0001
860.0964,1860.0001
860.0984,1862.4
860.1004,1831.2001
860.1024,1864.8
860.1044,1860.0001
860.1064,1862.4
860.1084,1860.0001
860.1104,1860.0001
860.1124,1900.8
860.1144,1862.4
860.1164,1860.0001
860.1184,1828.8
860.1204,1862.4
860.1224,1864.8
860.1244,1860.0001
860.1264,1860.0001
860.1284,1864.8
860.1304,1860.0001
860.1324,1864.8
860.1344,1862.4
860.1364,1828.8
860.1384,1860.0001
860.1404,1860.0001
860.1424,1864.8
860.1444,1862.4
860.1464,1857.6001
860.1484,1862.4
860.1504,1862.4
860.1524,1864.8
860.1544,1831.2001
860.1564,1860.0001
860.1584,1862.4
860.1604,1862.4
860.1624,1900.8
860.1644,1860.0001
860.1664,1860.0001
860.1684,1862.4
860.1704,1862.4
860.1724,1831.2001
860.1744,1860.0001
860.1764,1862.4
860.1784,1860.0001
860.1804,1862.4
860.1824,1864.8
860.1844,1862.4
860.1864,1860.0001
860.1884,1860.0001
860.1904,1826.4
860.1924,1864.8
860.1944,1860.0001
860.1964,1860.0001
860.1984,1860.0001
860.2004,1862.4
860.2024,1862.4
860.2044,1860.0001
860.2064,1860.0001
860.2084,1828.8
860.2104,1860.0001
860.2124,1862.4
860.2144,1862.4
860.2164,1860.0001
860.2184,1860.0001
860.2204,1862.4
860.2224,1862.4
860.2244,1860.0001
860.2264,1826.4
860.2284,1860.0001
860.2304,1860.0001
860.2324,1862.4
860.2344,1860.0001
860.2364,1860.0001
860.2384,1860.0001
860.2404,1860.0001
860.2424,1862.4
860.2444,1828.8
860.2464,1860.0001
860.2484,1860.0001
860.2504,1860.0001
860.2524,1862.4
860.2544,1860.0001
860.2564,1857.6001
860.2584,1860.0001
860.2604,1860.0001
860.2624,1828.8
860.2644,1860.0001
860.2664,1860.0001
860.2684,1857.6001
860.2704,1862.4
860.2724,1860.0001
860.2744,1857.6001
860.2764,1857.6001
860.2784,1860.0001
860.2804,1826.4
860.2824,1860.0001
860.2844,1857.6001
860.2864,1857.6001
860.2884,1860.0001
860.2904,1857.6001
860.2924,1860.0001
860.2944,1857.6001
860.2964,1857.6001
860.2984,1826.4
860.3004,1857.6001
860.3024,1860.0001
860.3044,1857.6001
860.3064,1857.6001
860.3084,1857.6001
860.3104,1860.0001
860.3124,1860.0001
860.3144,1857.6001
860.3164,1826.4
860.3184,1857.6001
860.3204,1857.6001
860.3224,1860.0001
860.3244,1857.6001
860.3264,1857.6001
860.3284,1857.6001
860.3304,1860.0001
860.3324,1862.4
860.3344,1826.4
860.3364,1860.0001
860.3384,1860.0001
860.3404,1857.6001
860.3424,1864.8
860.3444,1860.0001
860.3464,1857.6001
860.3484,1860.0001
860.3504,1860.0001
860.3524,1831.2001
860.3544,1860.0001
860.3564,1857.6001
860.3584,1860.0001
860.3604,1860.0001
860.3624,1862.4
860.3644,1855.2001
860.3664,1855.2001
860.3684,1857.6001
860.3704,1855.2001
860.3724,1862.4
860.3744,1852.8
860.3764,1857.6001
860.3784,1855.2001
860.3804,1857.6001
860.3824,1860.0001
860.3844,1855.2001
860.3864,1857.6001
860.3884,1857.6001
860.3904,1855.2001
860.3924,1862.4
860.3944,1855.2001
860.3964,1857.6001
860.3984,1857.6001
860.4004,1855.2001
860.4024,1860.0001
860.4044,1855.2001
860.4064,1857.6001
860.4084,1857.6001
860.4104,1857.6001
860.4124,1860.0001
860.4144,1855.2001
860.4164,1855.2001
860.4184,1857.6001
860.4204,1855.2001
860.4224,1850.4
860.4244,1843.2001
860.4264,1845.6001
860.4284,1845.6001
860.4304,1843.2001
860.4324,1850.4
860.4344,1845.6001
860.4364,1845.6001
860.4384,1845.6001
860.4404,1843.2001
860.4424,1850.4
860.4444,1843.2001
860.4464,1845.6001
860.4484,1845.6001
860.4504,1843.2001
860.4524,1850.4
860.4544,1848.0001
860.4564,1845.6001
860.4584,1845.6001
860.4604,1845.6001
860.4624,1848.0001
860.4644,1886.4
860.4664,1845.6001
860.4684,1845.6001
860.4704,1843.2001
860.4724,1852.8
860.4744,1843.2001
860.4764,1845.6001
860.4784,1845.6001
860.4804,1845.6001
860.4824,1850.4
860.4844,1845.6001
860.4864,1845.6001
860.4884,1848.0001
860.4904,1843.2001
860.4924,1850.4
860.4944,1845.6001
860.4964,1845.6001
860.4984,1843.2001
860.5004,1845.6001
860.5024,1862.4
860.5044,1857.6001
860.5064,1857.6001
860.5084,1857.6001
860.5104,1855.2001
860.5124,1864.8
860.5144,1896.0001
860.5164,1857.6001
860.5184,1857.6001
860.5204,1857.6001
860.5224,1864.8
860.5244,1855.2001
860.5264,1857.6001
860.5284,1857.6001
860.5304,1855.2001
860.5324,1862.4
860.5344,1855.2001
860.5364,1857.6001
860.5384,1857.6001
860.5404,1855.2001
860.5424,1860.0001
860.5444,1855.2001
860.5464,1857.6001
860.5484,1857.6001
860.5504,1855.2001
860.5524,1862.4
860.5544,1857.6001
860.5564,1857.6001
860.5584,1857.6001
860.5604,1857.6001
860.5624,1862.4
860.5644,1893.6001
860.5664,1857.6001
860.5684,1857.6001
860.5704,1857.6001
860.5724,1867.2001
860.5744,1855.2001
860.5764,1857.6001
860.5784,1860.0001
860.5804,1855.2001
860.5824,1860.0001
860.5844,1855.2001
860.5864,1857.6001
860.5884,1857.6001
860.5904,1855.2001
860.5924,1862.4
860.5944,1857.6001
860.5964,1857.6001
860.5984,1857.6001
860.6004,1857.6001
860.6024,1862.4
860.6044,1857.6001
860.6064,1855.2001
860.6084,1857.6001
860.6104,1857.6001
860.6124,1862.4
860.6144,1855.2001
860.6164,1857.6001
860.6184,1857.6001
860.6204,1857.6001
860.6224,1862.4
860.6244,1855.2001
860.6264,1857.6001
860.6284,1857.6001
860.6304,1857.6001
860.6324,1864.8
860.6344,1855.2001
860.6364,1857.6001
860.6384,1860.0001
860.6404,1857.6001
860.6424,1862.4
860.6444,1855.2001
860.6464,1860.0001
860.6484,1857.6001
860.6504,1855.2001
860.6524,1862.4
860.6544,1857.6001
860.6564,1857.6001
860.6584,1857.6001
860.6604,1857.6001
860.6624,1862.4
860.6644,1869.6001
860.6664,1845.6001
860.6684,1845.6001
860.6704,1843.2001
860.6724,1864.8
860.6744,1845.6001
860.6764,1845.6001
860.6784,1845.6001
860.6804,1860.0001
860.6824,1845.6001
860.6844,1845.6001
860.6864,1845.6001
860.6884,1860.0001
860.6904,1843.2001
860.6924,1848.0001
860.6944,1845.6001
860.6964,1857.6001
860.6984,1845.6001
860.7004,1845.6001
860.7024,1845.6001
860.7044,1857.6001
860.7064,1843.2001
860.7084,1845.6001
860.7104,1843.2001
860.7124,1862.4
860.7144,1845.6001
860.7164,1845.6001
860.7184,1843.2001
860.7204,1857.6001
860.7224,1848.0001
860.7244,1845.6001
860.7264,1845.6001
860.7284,1855.2001
860.7304,1843.2001
860.7324,1848.0001
860.7344,1845.6001
860.7364,1855.2001
860.7384,1845.6001
860.7404,1843.2001
860.7424,1845.6001
860.7444,1857.6001
860.7464,1845.6001
860.7484,1843.2001
860.7504,1845.6001
860.7524,1857.6001
860.7544,1845.6001
860.7564,1845.6001
860.7584,1845.6001
860.7604,1857.6001
860.7624,1845.6001
860.7644,1845.6001
860.7664,1845.6001
860.7684,1857.6001
860.7704,1845.6001
860.7724,1850.4
860.7744,1845.6001
860.7764,1857.6001
860.7784,1845.6001
860.7804,1843.2001
860.7824,1848.0001
860.7844,1857.6001
860.7864,1845.6001
860.7884,1845.6001
860.7904,1843.2001
860.7924,1857.6001
